"","date","province","country","lat","long","type","cases"
"330","2020-03-30","New South Wales","Australia",-33.8688,151.2093,"confirmed",241
"331","2020-03-31","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"332","2020-04-01","New South Wales","Australia",-33.8688,151.2093,"confirmed",150
"333","2020-04-02","New South Wales","Australia",-33.8688,151.2093,"confirmed",116
"334","2020-04-03","New South Wales","Australia",-33.8688,151.2093,"confirmed",91
"335","2020-04-04","New South Wales","Australia",-33.8688,151.2093,"confirmed",104
"336","2020-04-05","New South Wales","Australia",-33.8688,151.2093,"confirmed",87
"337","2020-04-06","New South Wales","Australia",-33.8688,151.2093,"confirmed",57
"338","2020-04-07","New South Wales","Australia",-33.8688,151.2093,"confirmed",49
"339","2020-04-08","New South Wales","Australia",-33.8688,151.2093,"confirmed",48
"340","2020-04-09","New South Wales","Australia",-33.8688,151.2093,"confirmed",39
"341","2020-04-10","New South Wales","Australia",-33.8688,151.2093,"confirmed",49
"342","2020-04-11","New South Wales","Australia",-33.8688,151.2093,"confirmed",35
"343","2020-04-12","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"344","2020-04-13","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"345","2020-04-14","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"346","2020-04-15","New South Wales","Australia",-33.8688,151.2093,"confirmed",16
"347","2020-04-16","New South Wales","Australia",-33.8688,151.2093,"confirmed",11
"348","2020-04-17","New South Wales","Australia",-33.8688,151.2093,"confirmed",29
"349","2020-04-18","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"350","2020-04-19","New South Wales","Australia",-33.8688,151.2093,"confirmed",21
"351","2020-04-20","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"352","2020-04-21","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"353","2020-04-22","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"354","2020-04-23","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"355","2020-04-24","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"356","2020-04-25","New South Wales","Australia",-33.8688,151.2093,"confirmed",12
"357","2020-04-26","New South Wales","Australia",-33.8688,151.2093,"confirmed",8
"358","2020-04-27","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"359","2020-04-28","New South Wales","Australia",-33.8688,151.2093,"confirmed",12
"360","2020-04-29","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"361","2020-04-30","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"362","2020-05-01","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"363","2020-05-02","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"364","2020-05-03","New South Wales","Australia",-33.8688,151.2093,"confirmed",-2
"365","2020-05-04","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"366","2020-05-05","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"367","2020-05-06","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"368","2020-05-07","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"369","2020-05-08","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"370","2020-05-09","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"371","2020-05-10","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"372","2020-05-11","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"373","2020-05-12","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"374","2020-05-13","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"375","2020-05-14","New South Wales","Australia",-33.8688,151.2093,"confirmed",8
"376","2020-05-15","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"377","2020-05-16","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"378","2020-05-17","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"379","2020-05-18","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"380","2020-05-19","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"381","2020-05-20","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"382","2020-05-21","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"383","2020-05-22","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"384","2020-05-23","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"385","2020-05-24","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"386","2020-05-25","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"387","2020-05-26","New South Wales","Australia",-33.8688,151.2093,"confirmed",-3
"388","2020-05-27","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"389","2020-05-28","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"390","2020-05-29","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"391","2020-05-30","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"392","2020-05-31","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"393","2020-06-01","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"394","2020-06-02","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"395","2020-06-03","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"396","2020-06-04","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"397","2020-06-05","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"398","2020-06-06","New South Wales","Australia",-33.8688,151.2093,"confirmed",-1
"399","2020-06-07","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"400","2020-06-08","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"401","2020-06-09","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"402","2020-06-10","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"403","2020-06-11","New South Wales","Australia",-33.8688,151.2093,"confirmed",-2
"404","2020-06-12","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"405","2020-06-13","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"406","2020-06-14","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"407","2020-06-15","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"408","2020-06-16","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"409","2020-06-17","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"410","2020-06-18","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"411","2020-06-19","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"412","2020-06-20","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"413","2020-06-21","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"414","2020-06-22","New South Wales","Australia",-33.8688,151.2093,"confirmed",-1
"415","2020-06-23","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"416","2020-06-24","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"417","2020-06-25","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"418","2020-06-26","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"419","2020-06-27","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"420","2020-06-28","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"421","2020-06-29","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"422","2020-06-30","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"423","2020-07-01","New South Wales","Australia",-33.8688,151.2093,"confirmed",8
"424","2020-07-02","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"425","2020-07-03","New South Wales","Australia",-33.8688,151.2093,"confirmed",194
"426","2020-07-04","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"427","2020-07-05","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"428","2020-07-06","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"429","2020-07-07","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"430","2020-07-08","New South Wales","Australia",-33.8688,151.2093,"confirmed",13
"431","2020-07-09","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"432","2020-07-10","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"433","2020-07-11","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"434","2020-07-12","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"435","2020-07-13","New South Wales","Australia",-33.8688,151.2093,"confirmed",13
"436","2020-07-14","New South Wales","Australia",-33.8688,151.2093,"confirmed",12
"437","2020-07-15","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"438","2020-07-16","New South Wales","Australia",-33.8688,151.2093,"confirmed",8
"439","2020-07-17","New South Wales","Australia",-33.8688,151.2093,"confirmed",15
"440","2020-07-18","New South Wales","Australia",-33.8688,151.2093,"confirmed",18
"441","2020-07-19","New South Wales","Australia",-33.8688,151.2093,"confirmed",20
"442","2020-07-20","New South Wales","Australia",-33.8688,151.2093,"confirmed",11
"443","2020-07-21","New South Wales","Australia",-33.8688,151.2093,"confirmed",15
"444","2020-07-22","New South Wales","Australia",-33.8688,151.2093,"confirmed",19
"445","2020-07-23","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"446","2020-07-24","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"447","2020-07-25","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"448","2020-07-26","New South Wales","Australia",-33.8688,151.2093,"confirmed",17
"449","2020-07-27","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"450","2020-07-28","New South Wales","Australia",-33.8688,151.2093,"confirmed",19
"451","2020-07-29","New South Wales","Australia",-33.8688,151.2093,"confirmed",18
"452","2020-07-30","New South Wales","Australia",-33.8688,151.2093,"confirmed",20
"453","2020-07-31","New South Wales","Australia",-33.8688,151.2093,"confirmed",17
"454","2020-08-01","New South Wales","Australia",-33.8688,151.2093,"confirmed",11
"455","2020-08-02","New South Wales","Australia",-33.8688,151.2093,"confirmed",13
"456","2020-08-03","New South Wales","Australia",-33.8688,151.2093,"confirmed",12
"457","2020-08-04","New South Wales","Australia",-33.8688,151.2093,"confirmed",11
"458","2020-08-05","New South Wales","Australia",-33.8688,151.2093,"confirmed",12
"459","2020-08-06","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"460","2020-08-07","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"461","2020-08-08","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"462","2020-08-09","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"463","2020-08-10","New South Wales","Australia",-33.8688,151.2093,"confirmed",22
"464","2020-08-11","New South Wales","Australia",-33.8688,151.2093,"confirmed",18
"465","2020-08-12","New South Wales","Australia",-33.8688,151.2093,"confirmed",12
"466","2020-08-13","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"467","2020-08-14","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"468","2020-08-15","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"469","2020-08-16","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"470","2020-08-17","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"471","2020-08-18","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"472","2020-08-19","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"473","2020-08-20","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"474","2020-08-21","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"475","2020-08-22","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"476","2020-08-23","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"477","2020-08-24","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
"478","2020-08-25","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"479","2020-08-26","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"480","2020-08-27","New South Wales","Australia",-33.8688,151.2093,"confirmed",13
"481","2020-08-28","New South Wales","Australia",-33.8688,151.2093,"confirmed",14
"482","2020-08-29","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"483","2020-08-30","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"484","2020-08-31","New South Wales","Australia",-33.8688,151.2093,"confirmed",13
"485","2020-09-01","New South Wales","Australia",-33.8688,151.2093,"confirmed",16
"486","2020-09-02","New South Wales","Australia",-33.8688,151.2093,"confirmed",12
"487","2020-09-03","New South Wales","Australia",-33.8688,151.2093,"confirmed",8
"488","2020-09-04","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"489","2020-09-05","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"490","2020-09-06","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"491","2020-09-07","New South Wales","Australia",-33.8688,151.2093,"confirmed",8
"492","2020-09-08","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"493","2020-09-09","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"494","2020-09-10","New South Wales","Australia",-33.8688,151.2093,"confirmed",10
"495","2020-09-11","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"496","2020-09-12","New South Wales","Australia",-33.8688,151.2093,"confirmed",9
"497","2020-09-13","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"498","2020-09-14","New South Wales","Australia",-33.8688,151.2093,"confirmed",7
"499","2020-09-15","New South Wales","Australia",-33.8688,151.2093,"confirmed",8
"500","2020-09-16","New South Wales","Australia",-33.8688,151.2093,"confirmed",5
"501","2020-09-17","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"502","2020-09-18","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"503","2020-09-19","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"504","2020-09-20","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"505","2020-09-21","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"506","2020-09-22","New South Wales","Australia",-33.8688,151.2093,"confirmed",6
"507","2020-09-23","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"508","2020-09-24","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"509","2020-09-25","New South Wales","Australia",-33.8688,151.2093,"confirmed",1
"510","2020-09-26","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"511","2020-09-27","New South Wales","Australia",-33.8688,151.2093,"confirmed",0
"512","2020-09-28","New South Wales","Australia",-33.8688,151.2093,"confirmed",2
"513","2020-09-29","New South Wales","Australia",-33.8688,151.2093,"confirmed",4
"514","2020-09-30","New South Wales","Australia",-33.8688,151.2093,"confirmed",3
